OrderID,OrderDate,CustomerID,CustomerName,Product,Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,Region,State,City
1362,2023-10-30,304,Customer 0304,Phone,Electronics,5,25435,0,127175,107491.06,19683.94,North,Uttar Pradesh,Lucknow
1363,2024-12-05,452,Customer 0452,Phone,Electronics,10,23677,15,201254.5,141956.67,59297.83,Central,Madhya Pradesh,
1364,2023-07-04,185,Customer 0185,Chair,Furniture,6,3349,10,18084.6,16006.88,2077.72,South,Telangana,Hyderabad
1365,2024-08-17,60,Customer 0060,Printer,Electronics,20,16140,0,322800,227530.42,95269.58,North,Rajasthan,Jaipur
1366,2025-02-08,194,Customer 0194,Chair,Furniture,15,3363,5,47922.75,33769.84,-14152.91,East,West Bengal,Kolkata
1367,2023-05-10,120,Customer 0120,Keyboard,Electronics,19,1231,10,21050.1,15590.02,-5460.08,South,Karnataka,Bengaluru
1368,2024-02-24,161,Customer 0161,Keyboard,Electronics,11,1233,10,12206.7,9146.6,3060.1,North,Delhi,New Delhi
1369,2025-07-04,164,Customer 0164,Chair,Furniture,8,3342,5,25399.2,16904.88,8494.32,South,Telangana,Hyderabad
1370,2024-01-20,415,Customer 0415,Desk,Furniture,4,6905,0,27620,17937.33,9682.67,West,Maharashtra,Mumbai
1371,2025-06-26,58,Customer 0058,Phone,Electronics,18,25122,10,406976.4,304427.2,102549.2,Central,Madhya Pradesh,Bhopal
1372,2023-01-04,366,Customer 0366,Monitor,Electronics,7,11976,10,75448.8,60011.04,15437.76,North,Delhi,New Delhi
1373,2024-11-22,74,Customer 0074,Keyboard,Electronics,8,1177,15,8003.6,7016.44,987.16,West,Gujarat,Ahmedabad
1374,2024-10-28,145,Customer 0145,Desk,Furniture,8,6986,0,55888,34036.08,21851.92,West,Maharashtra,Mumbai
1375,2024-08-30,206,Customer 0206,Keyboard,Electronics,13,1131,10,13232.7,10015.14,3217.56,Central,Madhya Pradesh,Bhopal
1376,2023-02-10,444,Customer 0444,Printer,Electronics,9,14765,0,132885,89537.18,43347.82,South,Tamil Nadu,Chennai
1377,2023-04-03,291,Customer 0291,Pen,Stationery,20,20,0,400,282.27,117.73,North,Rajasthan,Jaipur
1378,2025-04-13,419,Customer 0419,Phone,Electronics,20,26423,15,449191,340304.53,108886.47,West,Maharashtra,Mumbai
1379,2023-11-20,282,Customer 0282,Notebook,Stationery,8,79,5,600.4,373.53,226.87,North,Rajasthan,Jaipur
1380,2024-04-20,411,Customer 0411,Phone,Electronics,11,23934,15,223782.9,157818.46,65964.44,North,Delhi,New Delhi
1381,2023-02-26,490,Customer 0490,Printer,Electronics,6,13622,15,69472.2,48113.32,21358.88,South,Karnataka,Bengaluru
1382,2023-10-10,205,Customer 0205,Printer,Electronics,1,13933,0,13933,8987.35,4945.65,South,Telangana,Hyderabad
1383,2023-11-13,407,Customer 0407,Keyboard,Electronics,3,1284,5,3659.4,2203.01,1456.39,South,Telangana,Hyderabad
1384,2023-07-19,141,Customer 0141,Phone,Electronics,7,27282,15,162327.9,112244.64,50083.26,East,West Bengal,Kolkata
1385,2024-06-14,330,,Pen,Stationery,8,22,0,176,128.13,47.87,South,Telangana,Hyderabad
1386,2024-08-15,408,Customer 0408,Monitor,Electronics,17,11865,10,181534.5,153507.33,28027.17,Central,Madhya Pradesh,Bhopal
1387,2023-09-28,264,Customer 0264,Desk,Furniture,11,7628,0,83908,53366.42,30541.58,South,Telangana,Hyderabad
1388,2024-08-17,498,Customer 0498,Laptop,Electronics,6,45211,5,257702.7,172611.41,85091.29,East,West Bengal,Kolkata
1389,2025-02-14,234,Customer 0234,Phone,Electronics,17,27083,15,391349.35,268478.59,122870.76,East,West Bengal,Kolkata
1390,2023-06-12,74,Customer 0074,Desk,Furniture,13,6801,10,79571.7,67333.78,12237.92,North,Delhi,New Delhi
1391,2025-11-28,321,Customer 0321,Phone,Electronics,16,23776,15,323353.6,245998.86,77354.74,North,Delhi,New Delhi
1392,2024-07-12,21,,Desk,Furniture,19,7155,5,129147.75,83144.9,46002.85,Central,Madhya Pradesh,Bhopal
1393,2025-10-31,482,Customer 0482,Keyboard,Electronics,13,1110,10,12987,8984.25,4002.75,North,Uttar Pradesh,Lucknow
1394,2023-02-26,453,Customer 0453,Pen,Stationery,19,18,15,290.7,215.5,-75.2,North,Uttar Pradesh,Lucknow
1395,2025-09-22,17,Customer 0017,Desk,Furniture,17,6908,0,117436,93509.34,23926.66,North,Uttar Pradesh,
1396,2024-10-15,363,Customer 0363,Pen,Stationery,18,20,5,342,292.94,49.06,South,Telangana,Hyderabad
1397,2025-11-20,37,Customer 0037,Mouse,Electronics,17,624,15,9016.8,6453.53,2563.27,South,Tamil Nadu,Chennai
1398,2023-12-24,402,Customer 0402,Laptop,Electronics,4,51571,10,185655.6,137816.02,47839.58,South,Telangana,Hyderabad
1399,2023-07-04,92,Customer 0092,Pen,Stationery,15,20,5,285,229.67,55.33,South,Tamil Nadu,Chennai
1400,2023-05-17,74,Customer 0074,Monitor,Electronics,19,11938,0,226822,186643.34,40178.66,South,Telangana,Hyderabad
1401,2023-05-19,368,Customer 0368,Laptop,Electronics,14,49297,15,586634.3,358937.6,227696.7,South,Tamil Nadu,Chennai
1402,2025-03-21,120,Customer 0120,Laptop,Electronics,6,51809,15,264225.9,217859.36,46366.54,North,Rajasthan,Jaipur
1403,2023-11-15,89,Customer 0089,Laptop,Electronics,13,49970,15,552168.5,393369.75,158798.75,South,Telangana,Hyderabad
1404,2025-01-19,348,Customer 0348,Monitor,Electronics,12,12292,10,132753.6,115629.13,17124.47,South,Telangana,Hyderabad
1405,2023-04-24,121,Customer 0121,Mouse,Electronics,10,604,15,5134,3117.42,2016.58,West,Gujarat,Ahmedabad
1406,2023-03-26,450,Customer 0450,Phone,Electronics,12,26890,5,306546,261506.56,45039.44,South,Telangana,Hyderabad
1407,2024-06-30,277,Customer 0277,Chair,Furniture,10,3206,10,28854,25938.42,2915.58,West,Gujarat,Ahmedabad
1408,2024-12-09,85,Customer 0085,Mouse,Electronics,1,657,10,591.3,382.07,209.23,South,Tamil Nadu,Chennai
1409,2023-07-17,189,Customer 0189,Notebook,Stationery,16,78,10,1123.2,885.77,237.43,South,Karnataka,Bengaluru
1410,2024-03-07,103,Customer 0103,Pen,Stationery,14,19,5,252.7,200.88,51.82,West,Maharashtra,Mumbai
1411,2025-05-21,453,Customer 0453,Monitor,Electronics,6,12926,10,69800.4,46994.21,22806.19,West,Maharashtra,Mumbai
1412,2024-05-23,412,Customer 0412,Printer,Electronics,8,15538,15,105658.4,94701.07,10957.33,South,Tamil Nadu,Chennai
1413,2025-07-25,498,Customer 0498,Chair,Furniture,5,3554,5,16881.5,13618.79,3262.71,West,Gujarat,Ahmedabad
1414,2023-12-08,259,Customer 0259,Printer,Electronics,1,14082,15,11969.7,8312.35,3657.35,Central,Madhya Pradesh,Bhopal
1415,2025-02-03,32,Customer 0032,Printer,Electronics,9,15324,0,137916,112520.89,25395.11,North,Uttar Pradesh,Lucknow
1416,2025-02-07,170,Customer 0170,Phone,Electronics,11,24104,5,251886.8,216897.16,34989.64,Central,Madhya Pradesh,Bhopal
1417,2023-05-23,346,Customer 0346,Desk,Furniture,14,6628,10,83512.8,67977.44,15535.36,North,Rajasthan,Jaipur
1418,2025-11-16,191,Customer 0191,Pen,Stationery,3,20,15,51,30.77,20.23,Central,Madhya Pradesh,Bhopal
1419,2023-02-06,427,Customer 0427,Notebook,Stationery,15,84,5,1197,829.11,367.89,South,Tamil Nadu,Chennai
1420,2024-12-27,120,Customer 0120,Notebook,Stationery,11,74,0,814,643.06,170.94,South,Telangana,Hyderabad
1421,2024-06-05,210,Customer 0210,Laptop,Electronics,18,47129,15,721073.7,527689.01,193384.69,North,Rajasthan,Jaipur
1422,2024-01-29,258,Customer 0258,Notebook,Stationery,8,75,15,510,396.93,113.07,South,Telangana,Hyderabad
1423,2024-02-14,159,Customer 0159,Chair,Furniture,5,3195,10,14377.5,9878.62,4498.88,South,Karnataka,Bengaluru
1424,2024-06-14,68,Customer 0068,Pen,Stationery,12,19,0,228,179.91,48.09,South,Karnataka,Bengaluru
1425,2024-11-28,75,Customer 0075,Mouse,Electronics,18,617,10,9995.4,7939.06,2056.34,South,Telangana,Hyderabad
1426,2023-09-16,76,Customer 0076,Notebook,Stationery,20,82,0,1640,1226.72,413.28,Central,Madhya Pradesh,Bhopal
1427,2023-10-29,36,Customer 0036,Desk,Furniture,19,7637,0,145103,113744.02,31358.98,South,Telangana,Hyderabad
1428,2024-07-25,211,Customer 0211,Phone,Electronics,17,25947,10,396989.1,275425.79,121563.31,West,Gujarat,Ahmedabad
1429,2024-08-13,426,Customer 0426,Laptop,Electronics,4,47606,0,190424,120910.1,69513.9,East,West Bengal,Kolkata
1430,2023-03-29,474,Customer 0474,Printer,Electronics,15,15909,15,202839.75,161630.15,41209.6,North,Delhi,New Delhi
1431,2024-11-23,420,Customer 0420,Mouse,Electronics,16,637,5,9682.4,8597.05,1085.35,South,Karnataka,Bengaluru
1432,2023-06-19,404,Customer 0404,Desk,Furniture,14,6680,15,79492,65693.12,13798.88,West,Maharashtra,Mumbai
1433,2024-02-28,214,Customer 0214,Chair,Furniture,12,3478,5,39649.2,26907.22,12741.98,North,Delhi,New Delhi
1434,2025-01-02,479,Customer 0479,Printer,Electronics,12,14637,5,166861.8,116567.96,50293.84,South,Tamil Nadu,Chennai
1435,2024-11-28,371,Customer 0371,Desk,Furniture,17,6952,5,112274.8,81040.53,31234.27,South,Karnataka,Bengaluru
1436,2024-04-05,432,Customer 0432,Notebook,Stationery,7,88,0,616,493.91,122.09,South,Tamil Nadu,Chennai
1437,2024-11-25,267,Customer 0267,Notebook,Stationery,17,75,0,1275,1024.73,250.27,West,Maharashtra,Mumbai
1438,2024-05-15,263,Customer 0263,Printer,Electronics,11,16001,10,158409.9,102440.86,55969.04,South,Karnataka,Bengaluru
1439,2025-04-22,349,Customer 0349,Phone,Electronics,15,22608,5,322164,250169.46,71994.54,West,Gujarat,Ahmedabad
1440,2024-01-29,196,Customer 0196,Notebook,Stationery,10,73,15,620.5,557.22,63.28,South,Telangana,Hyderabad
1441,2023-03-07,368,Customer 0368,Pen,Stationery,15,22,10,297,238.85,58.15,Central,Madhya Pradesh,Bhopal
1442,2023-08-11,500,Customer 0500,Notebook,Stationery,16,83,15,1128.8,737.87,390.93,South,Telangana,Hyderabad
1443,2024-03-25,337,Customer 0337,Laptop,Electronics,4,45194,5,171737.2,130355.8,41381.4,South,Tamil Nadu,Chennai
1444,2023-05-01,69,Customer 0069,Laptop,Electronics,18,52711,10,853918.2,564397.85,289520.35,South,Tamil Nadu,Chennai
1445,2023-02-09,453,Customer 0453,Keyboard,Electronics,9,1154,0,10386,8673.58,1712.42,South,Karnataka,Bengaluru
1446,2023-08-13,71,Customer 0071,Phone,Electronics,1,26765,0,26765,18311.23,8453.77,South,Tamil Nadu,Chennai
1447,2025-12-10,128,Customer 0128,Printer,Electronics,15,14861,10,200623.5,137312,63311.5,West,Gujarat,Ahmedabad
1448,2024-03-16,422,Customer 0422,Printer,Electronics,5,16498,15,70116.5,58775.61,11340.89,East,West Bengal,Kolkata
1449,2024-05-01,120,Customer 0120,Desk,Furniture,5,7606,15,32325.5,20631.08,11694.42,North,Uttar Pradesh,Lucknow
1450,2024-02-11,167,Customer 0167,Desk,Furniture,4,6895,15,23443,20501.9,2941.1,South,Karnataka,Bengaluru
1451,2024-09-28,418,Customer 0418,Laptop,Electronics,12,51318,10,554234.4,454834.07,99400.33,East,West Bengal,Kolkata
1452,2023-10-17,352,Customer 0352,Chair,Furniture,8,3340,10,24048,19833.9,4214.1,West,Maharashtra,Mumbai
1453,2024-07-16,268,Customer 0268,Phone,Electronics,6,25911,5,147692.7,124258.15,23434.55,South,Tamil Nadu,Chennai
1454,2025-11-18,266,Customer 0266,Phone,Electronics,4,25406,0,101624,73079.7,28544.3,Central,Madhya Pradesh,Bhopal
1455,2025-02-14,133,Customer 0133,Phone,Electronics,13,26201,15,289521.05,200415.16,89105.89,South,Karnataka,Bengaluru
1456,2024-09-12,310,Customer 0310,Phone,Electronics,2,22790,10,41022,26613.03,14408.97,North,Rajasthan,Jaipur
1457,2023-10-30,426,Customer 0426,Monitor,Electronics,4,12210,0,48840,43683.81,5156.19,Central,Madhya Pradesh,Bhopal
1458,2024-03-30,107,Customer 0107,Laptop,Electronics,2,47252,10,85053.6,75116.23,9937.37,South,Karnataka,Bengaluru
1459,2024-02-25,445,Customer 0445,Keyboard,Electronics,1,1304,15,1108.4,669.96,438.44,North,Delhi,New Delhi
1460,2025-03-30,421,Customer 0421,Keyboard,Electronics,20,1094,15,18598,16151.32,2446.68,North,Rajasthan,Jaipur
1461,2024-03-03,306,Customer 0306,Printer,Electronics,10,14542,15,123607,99046.16,-24560.84,South,Telangana,Hyderabad
1462,2024-11-06,70,Customer 0070,Phone,Electronics,14,27418,15,326274.2,224886.47,101387.73,Central,Madhya Pradesh,Bhopal
1463,2023-12-18,447,Customer 0447,Chair,Furniture,4,3824,5,14531.2,9937.19,4594.01,Central,Madhya Pradesh,Bhopal
1464,2025-10-15,278,Customer 0278,Pen,Stationery,8,19,15,129.2,93.6,35.6,North,Delhi,New Delhi
1465,2023-05-03,68,Customer 0068,Phone,Electronics,2,25918,5,49244.2,38876.18,10368.02,Central,Madhya Pradesh,Bhopal
1466,2024-08-28,491,Customer 0491,Chair,Furniture,4,3154,0,12616,10717.18,1898.82,South,Karnataka,Bengaluru
1467,2023-09-28,292,Customer 0292,Desk,Furniture,10,7204,5,68438,57814.96,10623.04,Central,Madhya Pradesh,Bhopal
1468,2025-10-05,472,Customer 0472,Mouse,Electronics,15,592,5,8436,5578.36,2857.64,North,Rajasthan,Jaipur
1469,2024-04-06,468,Customer 0468,Desk,Furniture,8,7148,15,48606.4,41039.21,7567.19,North,Delhi,New Delhi
1470,2025-01-30,120,Customer 0120,Desk,Furniture,10,7670,10,69030,59976.89,9053.11,North,Rajasthan,Jaipur
1471,2024-04-02,250,Customer 0250,Pen,Stationery,7,21,5,139.65,98.51,41.14,Central,Madhya Pradesh,Bhopal
1472,2023-12-08,339,Customer 0339,Monitor,Electronics,17,12949,10,198119.7,142317.37,55802.33,Central,Madhya Pradesh,Bhopal
1473,2025-06-24,131,Customer 0131,Notebook,Stationery,7,81,5,538.65,425.78,112.87,North,Uttar Pradesh,Lucknow
1474,2024-12-05,223,Customer 0223,Pen,Stationery,4,18,10,64.8,44.88,19.92,North,Rajasthan,Jaipur
1475,2025-01-06,111,Customer 0111,Laptop,Electronics,7,50501,10,318156.3,230687.08,87469.22,North,Rajasthan,Jaipur
1476,2023-12-02,195,Customer 0195,Keyboard,Electronics,7,1190,10,7497,5981.31,1515.69,West,Gujarat,Ahmedabad
1477,2024-02-27,164,Customer 0164,Desk,Furniture,17,7154,10,109456.2,98507.77,10948.43,South,Tamil Nadu,Chennai
1478,2024-10-20,51,Customer 0051,Keyboard,Electronics,4,1160,15,3944,2916.07,1027.93,East,West Bengal,Kolkata
1479,2023-05-01,162,Customer 0162,Printer,Electronics,20,16144,10,290592,256113.48,34478.52,South,Karnataka,Bengaluru
1480,2025-01-17,33,Customer 0033,Desk,Furniture,17,6640,10,101592,91428.28,10163.72,North,Uttar Pradesh,Lucknow
1481,2023-05-07,265,Customer 0265,Monitor,Electronics,13,13062,10,152825.4,124437.59,28387.81,North,Delhi,New Delhi
1482,2024-12-26,161,Customer 0161,Mouse,Electronics,11,653,0,7183,4526.02,2656.98,West,Maharashtra,Mumbai
1483,2024-08-27,239,Customer 0239,Desk,Furniture,5,7078,5,33620.5,21809.08,11811.42,North,Uttar Pradesh,Lucknow
1484,2025-09-02,196,Customer 0196,Pen,Stationery,1,20,5,19,14.44,4.56,South,Karnataka,Bengaluru
1485,2024-10-15,201,Customer 0201,Mouse,Electronics,7,649,15,3861.55,2754.19,1107.36,West,Gujarat,Ahmedabad
1486,2023-07-25,234,Customer 0234,Mouse,Electronics,6,615,5,3505.5,3098.89,406.61,North,Uttar Pradesh,Lucknow
1487,2024-09-20,224,Customer 0224,Printer,Electronics,9,16342,10,132370.2,84674.87,47695.33,South,Tamil Nadu,Chennai
1488,2023-10-18,344,Customer 0344,Laptop,Electronics,6,51267,0,307602,198352.71,109249.29,North,Delhi,New Delhi
1489,2025-04-22,305,Customer 0305,Mouse,Electronics,9,650,10,5265,3479.57,1785.43,North,Rajasthan,Jaipur
1490,2024-05-14,119,Customer 0119,Chair,Furniture,20,3263,0,65260,58673.31,6586.69,South,Telangana,Hyderabad
1491,2025-04-24,46,Customer 0046,Chair,Furniture,5,3410,5,16197.5,12175.02,4022.48,North,Delhi,New Delhi
1492,2025-03-29,496,Customer 0496,Chair,Furniture,7,3332,15,19825.4,17579.46,2245.94,East,West Bengal,Kolkata
1493,2023-12-18,83,Customer 0083,Laptop,Electronics,14,48195,10,607257,540071.98,67185.02,Central,Madhya Pradesh,Bhopal
1494,2023-06-30,72,Customer 0072,Notebook,Stationery,7,76,5,505.4,378.8,126.6,West,Maharashtra,Mumbai
1495,2024-07-19,491,Customer 0491,Desk,Furniture,12,7432,5,84724.8,74065.35,10659.45,South,Tamil Nadu,Chennai
1496,2025-02-15,383,Customer 0383,Desk,Furniture,19,7043,15,113744.45,76982.45,36762,North,Rajasthan,Jaipur
1497,2023-08-14,359,Customer 0359,Pen,Stationery,15,22,5,313.5,239.46,74.04,North,Delhi,New Delhi
1498,2024-02-13,19,Customer 0019,Desk,Furniture,16,7460,15,101456,71743.35,29712.65,South,Tamil Nadu,Chennai
1499,2025-01-10,428,Customer 0428,Chair,Furniture,7,3461,15,20592.95,17224.14,3368.81,East,West Bengal,Kolkata
1500,2024-05-25,353,Customer 0353,Printer,Electronics,19,14581,5,263187.05,165121.47,98065.58,East,West Bengal,Kolkata
1501,2025-07-08,269,Customer 0269,Monitor,Electronics,19,12630,5,227971.5,188275.41,39696.09,South,Tamil Nadu,Chennai
1502,2023-03-04,341,Customer 0341,Laptop,Electronics,15,51483,15,656408.25,471569.19,-184839.06,South,Karnataka,Bengaluru
1503,2025-10-21,477,Customer 0477,Chair,Furniture,9,3610,0,32490,27904.58,4585.42,Central,Madhya Pradesh,Bhopal
1504,2025-11-01,335,Customer 0335,Mouse,Electronics,7,587,10,3698.1,3158.64,539.46,East,West Bengal,Kolkata
1505,2024-11-25,244,Customer 0244,Notebook,Stationery,17,82,10,1254.6,953.33,301.27,Central,Madhya Pradesh,Bhopal
1506,2025-08-07,154,Customer 0154,Mouse,Electronics,17,582,10,8904.6,5858.82,3045.78,North,Rajasthan,Jaipur
1507,2023-10-11,378,Customer 0378,Mouse,Electronics,7,592,10,3729.6,2243.96,1485.64,North,Delhi,New Delhi
1508,2023-10-28,486,Customer 0486,Notebook,Stationery,1,86,5,81.7,65.34,16.36,South,Tamil Nadu,Chennai
1509,2025-06-25,404,Customer 0404,Notebook,Stationery,1,74,0,74,46.29,27.71,West,Maharashtra,Mumbai
1510,2024-10-28,191,Customer 0191,Mouse,Electronics,2,585,0,1170,727.86,442.14,West,Maharashtra,Mumbai
1511,2025-06-21,269,Customer 0269,Monitor,Electronics,6,12536,0,75216,60490.07,14725.93,West,Maharashtra,Mumbai
1512,2023-09-03,498,Customer 0498,Chair,Furniture,3,3522,15,8981.1,7302.42,1678.68,West,Gujarat,Ahmedabad
1513,2023-01-06,395,Customer 0395,Phone,Electronics,14,27004,0,378056,307971.54,70084.46,West,Gujarat,Ahmedabad
1514,2023-10-11,264,Customer 0264,Keyboard,Electronics,12,1173,0,14076,8675.87,5400.13,South,Telangana,Hyderabad
1515,2023-09-21,431,Customer 0431,Mouse,Electronics,17,554,5,8947.1,6546.93,2400.17,North,Uttar Pradesh,Lucknow
1516,2024-06-27,33,Customer 0033,Phone,Electronics,18,22661,15,346713.3,260555.55,86157.75,South,Karnataka,Bengaluru
1517,2025-01-22,247,Customer 0247,Notebook,Stationery,6,85,0,510,339.7,170.3,South,Karnataka,Bengaluru
1518,2024-03-05,82,Customer 0082,Chair,Furniture,9,3265,15,24977.25,20458.23,4519.02,North,Rajasthan,Jaipur
1519,2025-02-23,150,Customer 0150,Printer,Electronics,18,14043,10,227496.6,157268.03,70228.57,West,Gujarat,Ahmedabad
1520,2023-04-25,451,Customer 0451,Desk,Furniture,14,7397,15,88024.3,54281.87,33742.43,West,Gujarat,Ahmedabad
1521,2023-11-02,222,Customer 0222,Monitor,Electronics,10,13176,5,125172,99384.17,25787.83,West,Maharashtra,Mumbai
1522,2024-04-30,45,Customer 0045,Pen,Stationery,7,21,15,124.95,78.69,46.26,West,Maharashtra,Mumbai
1523,2023-09-07,195,Customer 0195,Monitor,Electronics,17,11938,10,182651.4,154796.58,27854.82,West,Maharashtra,Mumbai
1524,2024-05-10,119,Customer 0119,Notebook,Stationery,16,83,15,1128.8,917.06,211.74,West,Gujarat,Ahmedabad
1525,2024-02-13,200,,Laptop,Electronics,8,51552,15,350553.6,298304.66,52248.94,Central,Madhya Pradesh,Bhopal
1526,2025-11-20,17,Customer 0017,Mouse,Electronics,10,583,5,5538.5,4975.19,563.31,North,Rajasthan,Jaipur
1527,2025-04-09,302,Customer 0302,Notebook,Stationery,12,83,0,996,725.67,270.33,West,Maharashtra,Mumbai
1528,2023-02-12,243,Customer 0243,Chair,Furniture,8,3289,15,22365.2,14188.65,8176.55,West,Maharashtra,Mumbai
1529,2024-02-04,141,Customer 0141,Pen,Stationery,15,21,10,283.5,225.09,58.41,South,Telangana,Hyderabad
1530,2023-12-29,245,Customer 0245,Laptop,Electronics,19,54293,15,876831.95,546701.52,330130.43,South,Telangana,Hyderabad
1531,2024-04-23,76,Customer 0076,Monitor,Electronics,6,12296,5,70087.2,50917.46,19169.74,North,Rajasthan,Jaipur
1532,2025-07-11,310,Customer 0310,Mouse,Electronics,13,602,15,6652.1,4156.46,2495.64,West,Gujarat,Ahmedabad
1533,2024-08-23,164,Customer 0164,Monitor,Electronics,3,12746,0,38238,32886.86,5351.14,North,Uttar Pradesh,Lucknow
1534,2024-03-08,14,Customer 0014,Phone,Electronics,17,25071,5,404896.65,274036.84,130859.81,North,Rajasthan,Jaipur
1535,2023-08-12,171,Customer 0171,Printer,Electronics,15,14275,5,203418.75,175529.75,27889,Central,Madhya Pradesh,Bhopal
1536,2025-03-29,328,Customer 0328,Printer,Electronics,1,13552,5,12874.4,11218.13,1656.27,South,Karnataka,Bengaluru
1537,2023-04-16,333,Customer 0333,Printer,Electronics,1,16102,5,15296.9,10642.66,4654.24,West,Gujarat,Ahmedabad
1538,2025-07-08,17,Customer 0017,Desk,Furniture,2,6918,15,11760.6,9872.96,1887.64,East,West Bengal,Kolkata
1539,2023-09-16,174,Customer 0174,Chair,Furniture,2,3642,5,6919.8,5680.67,1239.13,South,Tamil Nadu,Chennai
1540,2023-08-03,5,Customer 0005,Mouse,Electronics,9,546,5,4668.3,3573.28,1095.02,West,Maharashtra,Mumbai
1541,2024-09-14,350,Customer 0350,Printer,Electronics,16,13690,10,197136,128070.71,69065.29,South,Telangana,Hyderabad
1542,2023-02-17,306,Customer 0306,Phone,Electronics,4,22689,5,86218.2,57316.93,28901.27,North,Rajasthan,Jaipur
1543,2025-10-24,482,Customer 0482,Phone,Electronics,8,26870,0,214960,162836.88,52123.12,North,Delhi,New Delhi
1544,2023-03-12,146,Customer 0146,Phone,Electronics,12,27207,5,310159.8,235297.72,74862.08,South,Karnataka,Bengaluru
1545,2024-09-30,99,Customer 0099,Monitor,Electronics,6,10963,15,55911.3,46546.75,9364.55,North,Uttar Pradesh,Lucknow
1546,2023-02-06,118,Customer 0118,Pen,Stationery,18,22,5,376.2,239.84,136.36,North,Uttar Pradesh,Lucknow
1547,2023-03-15,202,Customer 0202,Desk,Furniture,12,7377,10,79671.6,64549.14,15122.46,South,Telangana,Hyderabad
1548,2024-06-17,283,Customer 0283,Pen,Stationery,14,22,10,277.2,182.9,94.3,North,Delhi,New Delhi
1549,2025-07-25,206,Customer 0206,Printer,Electronics,6,16121,15,82217.1,66482.32,15734.78,North,Uttar Pradesh,Lucknow
1550,2024-07-04,342,Customer 0342,Laptop,Electronics,15,50162,10,677187,410333.17,266853.83,South,Telangana,Hyderabad
1551,2024-06-30,356,Customer 0356,Printer,Electronics,3,14492,10,39128.4,23609.29,15519.11,South,Telangana,Hyderabad
1552,2023-08-29,240,Customer 0240,Laptop,Electronics,12,46424,10,501379.2,442971.94,58407.26,South,Karnataka,Bengaluru
1553,2025-06-20,298,Customer 0298,Monitor,Electronics,16,11654,10,167817.6,108975.74,58841.86,North,Delhi,New Delhi
1554,2025-03-12,456,Customer 0456,Chair,Furniture,15,3609,5,51428.25,34089.38,17338.87,West,Gujarat,Ahmedabad
1555,2024-01-01,257,Customer 0257,Desk,Furniture,17,7397,10,113174.1,85958.79,27215.31,South,Tamil Nadu,Chennai
1556,2024-07-27,298,Customer 0298,Pen,Stationery,11,22,15,205.7,135.77,69.93,North,Uttar Pradesh,Lucknow
1557,2025-09-16,108,Customer 0108,Desk,Furniture,2,6681,5,12693.9,9200.5,3493.4,North,Rajasthan,Jaipur
1558,2024-08-24,256,Customer 0256,Desk,Furniture,11,7315,15,68395.25,44642.8,23752.45,Central,Madhya Pradesh,Bhopal
1559,2025-02-23,197,Customer 0197,Phone,Electronics,13,23852,0,310076,244991.36,65084.64,North,Rajasthan,Jaipur
1560,2024-11-24,243,Customer 0243,Chair,Furniture,12,3635,0,43620,36212.34,7407.66,West,Gujarat,Ahmedabad
1561,2023-08-01,365,Customer 0365,Notebook,Stationery,19,81,5,1462.05,908.9,553.15,East,West Bengal,Kolkata
1562,2023-03-27,416,Customer 0416,Keyboard,Electronics,6,1141,5,6503.7,5415.99,1087.71,North,Delhi,New Delhi
1563,2024-01-07,365,Customer 0365,Notebook,Stationery,14,87,0,1218,988.89,229.11,North,Delhi,New Delhi
1564,2024-11-24,271,Customer 0271,Printer,Electronics,8,14965,15,101762,88906.65,12855.35,North,Uttar Pradesh,Lucknow
1565,2023-12-15,479,Customer 0479,Laptop,Electronics,8,47405,0,379240,288640.6,90599.4,South,Karnataka,Bengaluru
1566,2024-11-14,279,Customer 0279,Phone,Electronics,15,24140,10,325890,249030.68,76859.32,South,Telangana,Hyderabad
1567,2023-09-07,237,Customer 0237,Laptop,Electronics,7,52511,0,367577,323565.79,44011.21,South,Tamil Nadu,Chennai
1568,2023-05-02,367,Customer 0367,Chair,Furniture,9,3830,0,34470,23216.53,11253.47,North,Rajasthan,Jaipur
1569,2023-10-13,364,Customer 0364,Chair,Furniture,8,3511,10,25279.2,20560.45,4718.75,North,Delhi,New Delhi
1570,2024-04-17,71,Customer 0071,Desk,Furniture,10,7589,15,64506.5,46692.06,17814.44,North,Rajasthan,Jaipur
1571,2023-09-13,451,Customer 0451,Pen,Stationery,20,18,5,342,278.51,63.49,South,Tamil Nadu,Chennai
1572,2024-08-01,295,Customer 0295,Pen,Stationery,6,22,5,125.4,108.66,16.74,South,Telangana,Hyderabad
1573,2023-09-21,313,Customer 0313,Pen,Stationery,18,22,15,336.6,240.05,96.55,South,Telangana,Hyderabad
1574,2025-03-13,46,Customer 0046,Pen,Stationery,18,20,10,324,288.48,35.52,Central,Madhya Pradesh,Bhopal
1575,2023-11-25,74,Customer 0074,Notebook,Stationery,1,82,0,82,71.38,10.62,West,Gujarat,Ahmedabad
1576,2025-11-24,280,Customer 0280,Notebook,Stationery,11,73,15,682.55,570.84,111.71,Central,Madhya Pradesh,Bhopal
1577,2025-07-05,176,Customer 0176,Monitor,Electronics,2,12662,15,21525.4,15547.67,5977.73,East,West Bengal,Kolkata
1578,2023-12-29,273,Customer 0273,Monitor,Electronics,18,12537,10,203099.4,143028.76,60070.64,North,Rajasthan,Jaipur
